"Company";"TypeName";"Inches";"Screen_size";"ScreenResolution_Width";"ScreenResolution_Length";"PPI";"Has_Touch_Screen";"Has_IPS_Panel";"Cpu_Brand";"CPU_Model";"Processing_speed";"Ram";"memory_type";"primary_memory";"secondary_memory";"weight";"price";"Intel";"AMD";"Nvidia";"macOS";"Windows";"Linux";"Android"
"Dell";"Notebook";17.3;"High";1080;1920;127;0;1;"Intel";"Core i5";1.6;8;"SSD";128;1024;2.8;47365;0;1;0;0;0;1;0
"Lenovo";"Notebook";24.0;"High";1080;1920;92;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.0;71395;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;4;"HDD";1024;0;2.2;42570;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;8;"HDD";2048;0;2.2;24455;0;0;1;0;0;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.3;31168;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.8;8;"SSD";256;0;1.9;73366;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";128;1024;4.4;160520;0;0;1;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"HDD";500;0;2.0;45820;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";2160;3840;282;0;1;"Intel";"Core i7";2.7;8;"SSD";256;1024;2.0;60828;0;0;1;0;1;0;0
"Mediacom";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Celeron Quad";1.1;4;"SSD";32;0;1.2;19660;1;0;0;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.3;87858;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;1.9;72940;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";1.6;8;"SSD";256;0;2.2;42486;0;1;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Pentium Quad";1.6;4;"SSD";256;0;1.9;21258;1;0;0;0;1;0;0
"HP";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;12;"HDD";1024;0;2.6;95850;0;0;1;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.9;45767;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";1.8;8;"SSD";256;0;1.2;74538;1;0;0;0;1;0;0
"Dell";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;1.6;39207;1;0;0;0;1;0;0
"HP";"Ultrabook";13.3;"Small";1800;3200;276;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.3;61005;1;0;0;0;1;0;0
"Acer";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.4;42517;0;0;1;0;0;1;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;2.0;18594;0;1;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.4;4;"SSD";128;0;2.1;37589;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.9;41824;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;2.2;24634;1;0;0;0;0;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;1.9;21152;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"SSD";512;0;2.0;92121;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;2.2;26586;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.9;59513;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;4.4;143802;0;0;1;0;1;0;0
"HP";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;2.7;28992;1;0;0;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.6;68198;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";500;0;2.0;11934;1;0;0;0;0;1;0
"Mediacom";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Atom x5-Z8350";1.44;4;"Flash Storage";32;0;1.4;13586;1;0;0;0;1;0;0
"Lenovo";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i7";2.7;6;"SSD";128;1024;2.8;50562;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"AMD";"A10-Series A10-9620P";2.5;6;"SSD";128;0;1.9;30310;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;32921;0;1;0;0;1;0;0
"Acer";"2 in 1 Convertible";11.6;"Small";1080;1920;190;1;1;"Intel";"Celeron Dual";2.0;4;"Flash Storage";32;0;1.3;18594;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.7;4;"SSD";128;0;2.1;33566;1;0;0;0;1;0;0
"HP";"Ultrabook";13.3;"Small";1800;3200;276;1;1;"Intel";"Core M";1.2;16;"SSD";512;0;1.2;104695;1;0;0;0;1;0;0
"Lenovo";"Notebook";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;8;"SSD";256;0;3.4;159786;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.5;44701;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";2160;3840;331;1;1;"Intel";"Core i5";1.6;8;"SSD";128;0;1.2;85194;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.6;4;"HDD";500;0;1.9;51095;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;2.2;18328;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.0;52747;1;0;0;0;1;0;0
"HP";"Workstation";17.3;"High";900;1600;106;0;0;"Intel";"Core i5";2.8;8;"HDD";500;0;3.1;99153;0;0;1;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Pentium Quad";1.6;8;"HDD";2048;0;1.9;20725;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"AMD";"A9-Series A9-9420";3.0;6;"SSD";256;0;2.0;34578;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.3;44222;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";1.6;4;"HDD";500;0;2.1;36496;1;0;0;0;1;0;0
"Mediacom";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Atom x5-Z8350";1.44;4;"SSD";32;0;1.4;13266;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";14.0;"Small";1080;1920;157;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;1.2;99367;1;0;0;0;1;0;0
"Lenovo";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;32;"SSD";256;1024;4.6;141884;0;0;1;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.9;16;"SSD";512;1024;4.1;145401;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;2.2;39907;0;1;0;0;0;1;0
"Mediacom";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Celeron Quad";1.1;4;"SSD";32;0;1.5;20725;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.6;8;"HDD";500;0;1.9;53733;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i3";2.4;4;"SSD";128;0;1.5;38308;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;0;1.9;81912;0;0;1;0;1;0;0
"Dell";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;1.3;15717;1;0;0;0;0;0;1
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;16;"SSD";128;1024;4.5;125154;0;0;1;0;1;0;0
"HP";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;3.8;79813;0;0;1;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.6;12;"SSD";256;0;8.4;89137;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;1;0;"Intel";"Core i7";1.8;12;"HDD";1024;0;2.2;32447;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.7;94305;0;0;1;0;1;0;0
"Asus";"2 in 1 Convertible";15.6;"Moderate";768;1366;100;1;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.2;39373;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A12-Series 9720P";3.6;12;"SSD";512;0;2.2;50562;0;1;0;0;1;0;0
"Dell";"2 in 1 Convertible";31.6;"High";768;1366;50;1;0;"Intel";"Core M";1.0;4;"SSD";128;0;1.4;32127;1;0;0;0;1;0;0
"Samsung";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";128;1024;2.5;90522;0;0;1;0;1;0;0
"Lenovo";"Notebook";17.3;"High";1080;1920;127;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;2.8;28185;1;0;0;0;0;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.3;8;"HDD";1024;0;2.3;24455;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;8;"SSD";512;0;1.4;107892;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.7;78534;1;0;0;0;1;0;0
"Dell";"2 in 1 Convertible";12.5;"Small";1080;1920;176;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;88977;1;0;0;0;1;0;0
"Dell";"Workstation";15.6;"Moderate";1080;1920;141;1;0;"Intel";"Core i7";2.8;8;"SSD";256;0;2.1;93932;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.8;64948;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;2.1;35616;1;0;0;0;1;0;0
"Acer";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Celeron Quad";1.1;4;"Flash Storage";32;0;1.6;17529;1;0;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;16;"SSD";128;1024;4.1;117162;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;24775;0;1;0;0;0;1;0
"MSI";"Gaming";15.6;"Moderate";2160;3840;282;0;0;"Intel";"Core i7";2.8;16;"SSD";256;2048;1.8;122490;0;0;1;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.5;8;"SSD";256;0;2.2;74538;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;6;"HDD";1024;0;2.4;30049;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i7";2.8;8;"SSD";256;0;2.0;69210;1;0;0;0;1;0;0
"Acer";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Pentium Quad";1.6;4;"Flash Storage";128;0;1.6;18594;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";2160;3840;282;0;1;"Intel";"Xeon E3-1535M";3.1;32;"SSD";1024;0;2.5;261018;0;0;1;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;16;"HDD";1024;0;2.6;46833;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;23650;1;0;0;0;0;1;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.3;19127;1;0;0;0;0;1;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.6;4;"HDD";500;0;1.9;46300;1;0;0;0;0;1;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;3.0;62231;0;0;1;0;1;0;0
"HP";"Ultrabook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;1.8;74005;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.9;120831;0;0;1;0;1;0;0
"Acer";"2 in 1 Convertible";11.6;"Small";768;1366;135;1;1;"Intel";"Celeron Quad";1.6;4;"Flash Storage";32;0;1.3;20193;1;0;0;0;0;0;1
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.6;8;"SSD";256;0;2.3;59886;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.7;78055;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";1.6;4;"HDD";1024;0;2.2;41345;0;1;0;0;1;0;0
"Fujitsu";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;42570;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.9;49656;1;0;0;0;1;0;0
"Mediacom";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Atom x5-Z8350";1.44;2;"Flash Storage";32;0;1.4;12733;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;2.2;24935;1;0;0;0;0;0;0
"Asus";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.5;6;"HDD";1024;0;1.5;34046;1;0;0;0;1;0;0
"Asus";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;11.1;101232;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.6;78801;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";1.6;4;"SSD";256;0;1.8;44169;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;30849;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.1;8;"HDD";1024;0;2.0;21258;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.0;48304;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i5";1.6;8;"SSD";256;0;1.2;99580;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;1.4;13266;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;93635;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";2160;3840;282;1;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;2.1;127818;0;0;1;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.5;59087;0;0;1;0;1;0;0
"HP";"Notebook";17.0;"Moderate";900;1600;108;0;0;"AMD";"A9-Series 9420";3.0;8;"HDD";1024;0;2.6;27753;0;1;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;1.1;130536;1;0;0;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.5;62284;0;0;1;0;0;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;2.4;23976;1;0;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.4;14598;1;0;0;0;1;0;0
"Acer";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.8;48964;1;0;0;0;1;0;0
"Razer";"Gaming";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.8;16;"SSD";256;0;2.0;138474;0;0;1;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.2;64628;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";12.5;"Small";1080;1920;176;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;84395;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;32;"SSD";512;0;3.8;149130;0;0;1;0;1;0;0
"Acer";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.4;37775;0;0;1;0;0;1;0
"Dell";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";1.6;8;"SSD";256;0;1.2;77250;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.2;63499;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;1.9;19441;1;0;0;0;0;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"HDD";500;0;2.0;56689;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";1.8;8;"SSD";256;0;6.2;48964;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";1.8;16;"SSD";256;2048;2.2;60472;0;1;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;8;"SSD";128;1024;3.3;63722;0;0;1;0;1;0;0
"Dell";"Gaming";17.3;"High";2160;3840;255;0;1;"Intel";"Core i7";2.8;32;"SSD";512;1024;4.4;167691;0;0;1;0;1;0;0
"Dell";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.6;65481;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";500;0;2.2;22324;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.2;28504;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;6;"HDD";1024;0;2.0;28717;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.7;79215;0;0;1;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.1;4;"SSD";128;0;2.1;26533;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.1;39693;0;1;0;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;2.0;67026;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;2.1;21951;1;0;0;0;0;1;0
"Microsoft";"Ultrabook";13.5;"Small";1504;2256;201;1;0;"Intel";"Core i7";2.8;8;"SSD";256;0;1.3;99519;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";128;1024;1.9;43580;0;1;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;55091;1;0;0;0;1;0;0
"Lenovo";"Notebook";35.6;"High";768;1366;44;0;0;"AMD";"E-Series E2-9000";2.2;4;"SSD";128;0;2.2;18594;0;1;0;0;1;0;0
"HP";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i3";2.4;4;"SSD";128;0;1.6;37242;0;0;1;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.4;68944;0;0;1;0;1;0;0
"Asus";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.1;60472;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";11.6;"Small";768;1366;135;1;0;"Intel";"Celeron Dual";1.1;8;"Flash Storage";64;0;1.4;26373;1;0;0;0;0;0;1
"LG";"Ultrabook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";1.8;8;"SSD";512;0;1.1;122490;1;0;0;0;1;0;0
"Acer";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;16;"SSD";256;0;2.5;69210;0;0;1;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;53168;0;0;1;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.1;4;"SSD";128;0;1.9;22324;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;16;"SSD";128;1024;3.2;109277;0;0;1;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;1;"Intel";"Core i3";2.0;4;"SSD";256;0;2.5;37242;0;1;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";1.8;8;"SSD";512;0;1.2;79866;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.9;16;"SSD";256;1024;3.5;149916;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.9;32639;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;29073;0;1;0;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;1;"AMD";"A10-Series 9600P";2.4;6;"HDD";2048;0;2.7;30316;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;2.1;16943;1;0;0;0;1;0;0
"Acer";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.5;19980;1;0;0;0;0;0;1
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.7;37242;1;0;0;0;1;0;0
"HP";"Workstation";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;8;"HDD";500;0;3.1;101657;0;0;1;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1440;2560;210;1;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;137995;1;0;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.5;51841;1;0;0;0;1;0;0
"Acer";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.4;14332;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;1.4;93186;1;0;0;0;1;0;0
"Asus";"2 in 1 Convertible";12.5;"Small";1080;1920;176;1;0;"Intel";"Core M";0.9;4;"Flash Storage";64;0;1.2;35644;1;0;0;0;0;0;1
"Toshiba";"Ultrabook";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i7";2.5;16;"SSD";512;0;1.4;100006;1;0;0;0;1;0;0
